revision_id,quality_prediction,Probability B,Probability C,Probability FA,Probability GA,Probability Start,Probability Stub
1231655023,Stub,0.007563164541978763,0.010571998067933668,0.0014567448768872152,0.00350824677167893,0.04243220742433865,0.9344676383171826
1227026187,Stub,0.011385918433177827,0.01746636720083123,0.0023603522965185463,0.005156605723717649,0.0518527973277106,0.9117779590180441
1226326055,Start,0.08976536690026111,0.18855268735911812,0.005967724991415193,0.05425702404770877,0.3726201578534696,0.2888370388480272
1221720658,Start,0.04863548158481943,0.14165974190780029,0.005943239328813768,0.013279482999368476,0.6250083167480189,0.16547373743117907
1185105938,Stub,0.02190643203808428,0.049261259162947095,0.003540100416537221,0.009123043419378927,0.3156957794029233,0.6004733855601292
1247931713,Start,0.1171223467761034,0.1046820024110478,0.0049030879143125644,0.023576322889329107,0.5188747103458122,0.23084152966339483
1195651393,Start,0.046898670086693024,0.09885183805964119,0.004757236548935257,0.01936950852024382,0.7127852257201062,0.11733752106438053
1247762293,Start,0.0412137136369197,0.11449828702433508,0.006032589708190674,0.01544592019063897,0.4915775843278546,0.331231905112061
1176481824,Start,0.07828943231247787,0.13070850167546252,0.005020438821804351,0.008575742142631229,0.7346407557466647,0.04276512930095939
1248505877,Start,0.04946376485914431,0.15089843568444097,0.005631919630330526,0.014480093217784418,0.39586096955282585,0.38366481705547406
1193992206,Start,0.09360605905820937,0.25258667647085,0.004622201016928274,0.011331670959401302,0.6212830930955475,0.01657029939906358
1158302291,Stub,0.007302606159654671,0.010760450936070465,0.0014514518858496632,0.0033846393148918223,0.03652258621329994,0.9405782654902333
1234514379,Start,0.02143442390118986,0.040868957319636245,0.003992138467878965,0.008060573978268362,0.5354032318117156,0.390240674521311
1212323536,Stub,0.011459282821342922,0.018327691074238643,0.0017540572768553146,0.004291079960698448,0.05532501441698615,0.9088428744498787
1158659195,Stub,0.009861490670611785,0.013890198731287776,0.002098329905703277,0.004900827209234978,0.08266670443181065,0.8865824490513515
1240993642,Stub,0.024111289862961866,0.03841794175600294,0.003315540086322395,0.007652003520573806,0.2781267753489282,0.6483764494252108
1238402857,Start,0.12127830253712098,0.2984463274659704,0.005580806361530358,0.023676997966191087,0.5282217274493473,0.022795838219839985
1230459615,B,0.4168077893742245,0.3779375158384741,0.057958708381212566,0.08901185936511878,0.052924970659449386,0.0053591563815205195
1207743719,C,0.12292945426391444,0.5078047295064995,0.005041460432725025,0.017993512135372477,0.34189205080749085,0.00433879285399775
1244521219,Start,0.05111480602102677,0.271453512088539,0.004898188347239519,0.009760251777283763,0.645610242089401,0.017162999676509968
1227635806,Stub,0.011971573882645341,0.017830810654143478,0.0022594366896996525,0.005008328990371189,0.1899384977070338,0.7729913520761065
1234741562,Stub,0.019055570567143052,0.03499734173122975,0.0033518817419444583,0.009019049431622529,0.26490645870105983,0.6686696978270003
1243745950,Stub,0.015096413775773176,0.03711747313479923,0.002192236891425642,0.005590283963537584,0.11288510489332378,0.8271184873411407
1233202991,Start,0.11458586462110412,0.25181268514718363,0.0063723793696558026,0.017663717882219595,0.5480559478600824,0.06150940511975441
1246566971,GA,0.19079724428855876,0.2861092033303628,0.11606184723566,0.36891785211376454,0.030244570284656255,0.007869282746997894
1235165845,C,0.2539560570935379,0.6170074029726158,0.0075744126248558485,0.04141511791576009,0.07297307095501471,0.007073938438215713
1246567093,Start,0.1803301067238865,0.3781626786655343,0.006345920711188722,0.010960350073718332,0.4124323673921532,0.011768576433519043
1227103354,C,0.1562404116539486,0.4062592756196715,0.005771387057271491,0.0479922651453535,0.3741574609843322,0.00957919953942268
1237694188,Start,0.026097463495398456,0.06395495779672837,0.0038103163866939622,0.006977130029123255,0.5418649331284021,0.3572951991636538
1136611354,Stub,0.005609256043358086,0.00948556888253807,0.001070794760967466,0.0025097920384929803,0.022276814908195774,0.9590477733664476
1247727443,Stub,0.008096884498236749,0.01054839427658547,0.0014679906622510073,0.0027060687872785265,0.028451250825165097,0.9487294109504831
1176429234,Start,0.05969736138756703,0.2801786333722122,0.005372499634457074,0.014079495276362871,0.606822408319826,0.033849602009574785
1134129082,Stub,0.01162728227959476,0.014200761899341215,0.0022336092640623806,0.004364005565756696,0.1814261115457742,0.7861482294454706
949986748,Stub,0.011136786057693783,0.020981733090657442,0.0023271006469762615,0.004812237279538521,0.2763426855228383,0.6843994574022955
1235521766,Start,0.05357764010649692,0.1420153651045843,0.004558064005040723,0.017818853559952434,0.7365463681382165,0.04548370908570939
1246566804,Start,0.025757562238448058,0.048192771421506006,0.0034027370653967382,0.0062278515804159145,0.6317352154230109,0.28468386227122244
988838315,Stub,0.013680416148341605,0.027369644837949424,0.0023482868624900956,0.005427211655943344,0.1592570297263391,0.7919174107689364
1225385278,Start,0.18950555123978,0.3617041794389802,0.006269114209954354,0.03578619603089451,0.3983166033968489,0.008418355683542135
1246566795,Start,0.040551563458139296,0.13624217437235853,0.005997722983592531,0.013099021865023997,0.690967298605221,0.1131422187156646
1197443408,Stub,0.023538875175661035,0.06787948962884278,0.003581386345407384,0.009087672912385032,0.2664332410515734,0.6294793348861304
1234743111,C,0.11784993216972615,0.6632864303736216,0.007432475421468737,0.10703019766705553,0.09772708046225094,0.006673883905876962
1227180106,Start,0.05604693468011101,0.16832766476545205,0.005727633988592279,0.011924492218670974,0.6981469809008842,0.05982629344628954
1248976824,C,0.24963777161946796,0.3872614674433359,0.07802316389028084,0.2604438244311959,0.018663605174579326,0.005970167441140207
1195409073,Start,0.029072030708494574,0.14017353048142273,0.004088028003591335,0.010495132650296717,0.7123433196159411,0.1038279585402535
1137130537,Start,0.03113235028995997,0.07263067694436644,0.004197913293519048,0.007531490005556267,0.7278535128297734,0.15665405663682513
1136614743,Start,0.09702602864934558,0.24500533163997198,0.006215269820195479,0.01782882645538704,0.5826890140446924,0.05123552939040753
1234514565,Stub,0.016810416579613238,0.04438733129584746,0.00247305687225462,0.006115422458656128,0.24450156140490312,0.6857122113887255
1179137138,Start,0.02249287477968615,0.048314147536139135,0.004360716469687504,0.009417557993881021,0.46294688850682175,0.4524678147137845
1245967190,Start,0.32708363183315947,0.28659895742686786,0.007511924866651522,0.011625551861471614,0.3471702602214271,0.020009673790422493
1225661708,Start,0.08264544075173867,0.24719366993007014,0.005547955298544278,0.01846902724299784,0.5943743472670722,0.051769559509576894
1136614520,Stub,0.025088996573735867,0.05427264527324411,0.0036432565239864585,0.008953472135034113,0.4192518570344743,0.4887897724595252
1235405154,Stub,0.024034157553647933,0.07628763250513457,0.0035364282133160067,0.010040014340610156,0.23511456641364908,0.6509872009736422
1225425205,Stub,0.016055135564453628,0.03152143398209239,0.0026486856249999242,0.0066132745849288785,0.11982518243517366,0.8233362878083514
1243758857,GA,0.13215880927952237,0.2706097853961514,0.08066283804317297,0.4978351696421517,0.014107626611427927,0.004625771027573797
1145249317,Stub,0.012860126340336064,0.026438674479042818,0.002096056184143941,0.005631659332306887,0.12782114594254373,0.8251523377216265
1126667481,Stub,0.005685662792530232,0.008412226452678794,0.0011263399360004565,0.002560923737107148,0.014426601150527602,0.9677882459311558
1171042170,Start,0.05382206727999367,0.13997522320533504,0.005352639737480992,0.013548517812652166,0.564252952617527,0.2230485993470113
1136630194,Stub,0.009764759248668452,0.015440292840340094,0.0018642447442341371,0.004332906077089494,0.10436929031028244,0.8642285067793852
1244421894,GA,0.1726144483586042,0.336935516940091,0.009941841626600306,0.3991331379025366,0.07386849542809779,0.007506559744070349
1192928746,Stub,0.013241743191622952,0.026589447554614353,0.001909062652659107,0.004792000259811278,0.08868177700326062,0.8647859693380316
1236603169,Stub,0.008626125628362997,0.010226235090864571,0.0014684167040578352,0.002920365798652381,0.04360623751871085,0.9331526192593513
1250227174,C,0.22699634667719507,0.5347606001360468,0.005847062503907285,0.014006737386334353,0.21209495916578658,0.006294294130730011
1217284690,C,0.14169830536841885,0.49553628568321983,0.005356888394610889,0.04219933247833919,0.30925802463496377,0.005951163440447631
1247131367,Start,0.08227917813207278,0.14892096424388054,0.0057896928027768736,0.02067238210493531,0.6452896401417251,0.09704814257460939
1239319380,Stub,0.013285222237195615,0.01906004605889705,0.00270863468749229,0.005205462949275135,0.26648422144084327,0.6932564126262967
1242412237,GA,0.13703966056189357,0.2135435549139388,0.015410369097116766,0.5989565532586512,0.030992195030120677,0.004057667138279093
1136534788,Stub,0.007977606834887772,0.017859196507680315,0.0016804726423844667,0.003862898050832989,0.09487835249781759,0.8737414734663969
1136614778,Stub,0.006471651748385766,0.011063381171082999,0.0012874393248341201,0.003150431785759942,0.031075246040569708,0.9469518499293675
1176507815,Stub,0.011690540242204372,0.016218567089812893,0.0021161748428425073,0.004827608681368488,0.08347001156636509,0.8816770975774068
1129192917,Stub,0.0068282914996809435,0.010917537904365662,0.0013413721297670968,0.0031135157961748898,0.04157790799221939,0.936221374677792
1136614561,Start,0.044040619739487995,0.16260451528765016,0.004711136716655294,0.011566612718258183,0.6601993462743219,0.11687776926362657
1123824802,Stub,0.013120642520042075,0.01973030351776944,0.002614381413682251,0.005556076127716201,0.1726776910402891,0.7863009053805009
1136614726,Stub,0.020811773291136492,0.041726807352864756,0.0027604851883434563,0.006298083856914097,0.156965213431808,0.7714376368789331
1198914812,Start,0.18410960249262925,0.3791637754238356,0.00604676442798259,0.02495113916250455,0.3934716458864571,0.012257072606590825
1248264998,Start,0.14270710986764715,0.33987348299753767,0.004114743099800854,0.010876946554035403,0.497112728993381,0.0053149884875978975
1244463139,Start,0.08606611144296196,0.2013299104779996,0.005498122700433258,0.03531150253846878,0.6618487731539948,0.009945579686141601
1250227994,C,0.3374543052184642,0.4209301953349234,0.032739317052101875,0.17482998022490204,0.02860288997146482,0.005443312198143711
1233490009,Start,0.03683393953421723,0.10838098628097906,0.003919793372189021,0.0066672924485998795,0.6458356735631118,0.19836231480090297
1178097642,Stub,0.007628337980956821,0.009626961029252526,0.0014393273066968673,0.0030897989241163316,0.01956413786496806,0.9586514368940093
1185088733,Stub,0.014754877000195855,0.03052370510863236,0.002973798110484156,0.006957866804707169,0.1926429155432556,0.7521468374327249
1229734414,Start,0.1480781216706186,0.3338948639550163,0.006235698256358679,0.01943181746174821,0.46816224112373245,0.02419725753252609
1225457074,Stub,0.020006130709807685,0.0459055496934306,0.003811531700981052,0.010426320360759904,0.3212037370477556,0.5986467304872651
1136630129,Start,0.036510029580350545,0.10647083481010296,0.004718469313331197,0.011033777335195647,0.5464563798796702,0.2948105090813494
1184807608,Start,0.056257652317433064,0.25328228569289857,0.007188920910284388,0.014868834784443492,0.5567163669894072,0.11168593930553335
1209346411,Stub,0.008640620638797246,0.011782057074013008,0.0017236305677465974,0.0038114213180035555,0.05826103052499605,0.9157812398764434
1227179979,Stub,0.008791062493446283,0.01628783151292174,0.001591773059144459,0.0034430292213802113,0.07722583764924563,0.8926604660638617
1245217124,Start,0.05367700968998096,0.11210152448003154,0.005218799760337322,0.012516110160147455,0.7017811999239503,0.11470535598555243
1222381064,Start,0.026450545467608267,0.11652863929166503,0.0040788762288412935,0.00847815358228585,0.655233864837569,0.1892299205920306
1227951669,Stub,0.0086522679757922,0.01238568530983028,0.001700143866717018,0.0032846919000155883,0.046403557811228804,0.9275736531364162
1189442848,C,0.3062592314387478,0.5438120859101119,0.008171920387390761,0.06451709632056239,0.07050432964260364,0.00673533630058365
1204109653,Stub,0.017575100420597813,0.030300930459637998,0.002961362959249345,0.007766486016651253,0.2320058611675507,0.7093902589763128
1172646418,Stub,0.011922439418101675,0.015432554963616466,0.0022727098925995077,0.004790678423494298,0.13175333711830872,0.8338282801838793
1224650124,Start,0.023786391283974934,0.05367990932689126,0.004290908321195216,0.009433136484520153,0.6893275550202441,0.2194820995631743
1198363158,Start,0.16053165022045773,0.31914339979894557,0.006972726947400754,0.06583729413766533,0.4343888417305908,0.01312608716493989
1196422551,Start,0.052579521241075976,0.12372076517674174,0.0037657891553525944,0.006590853735405927,0.6902095139474241,0.12313355674399967
1232389768,C,0.35536610416801406,0.5162922334270917,0.034904429551343076,0.08089666560508561,0.00944183548185624,0.003098731766609151
1221605713,Start,0.055709649167408205,0.04656698374876157,0.004981549963649061,0.007350525869498819,0.745601360084823,0.13978993116585922
1136614682,Start,0.05681013379870178,0.26616418141955467,0.005672454629616063,0.014478624722850846,0.4866421552449533,0.17023245018432323
1223903677,Start,0.10590590858907889,0.39999100817274047,0.004562998165720725,0.020604621097548334,0.46010807344428406,0.008827390530627513
1150044800,Start,0.1033630535004952,0.18780219435266818,0.006533744542638541,0.03181137862422275,0.6158747810783156,0.054614847901659776
1240801210,Start,0.1106126654352648,0.3669940389863198,0.005219152032012573,0.013292579063391919,0.4946008799848506,0.009280684498160286
1244008227,Start,0.05704488908445502,0.25355250461098394,0.0063617821883736585,0.013658586857342905,0.5988303058328652,0.07055193142597946
1196135017,Start,0.02646012796068506,0.07945803842766623,0.004745337341053577,0.00848408085006421,0.6432219582597646,0.23763045716076625
1241836925,Stub,0.024394996585856657,0.05736186512166057,0.0030211547682577823,0.006587456936617592,0.14566303880653383,0.7629714877810736
1209165678,Stub,0.01690807587132503,0.03899363077876592,0.0027938961587301555,0.006644163566007208,0.26177256739248245,0.6728876662326891
1098236555,Stub,0.01370666919401481,0.018578442765598033,0.00248295708865967,0.00436969588501586,0.194160467298109,0.7667017677686028
1227369252,Start,0.05154402505441443,0.1623181187397422,0.0034075889396820804,0.004948373594280697,0.7235222337347181,0.054259659937162634
1243882903,GA,0.2690335619204478,0.3187930292418192,0.008733044509209314,0.3446545614764178,0.05157957350381408,0.007206229348291634
1112281132,Stub,0.008641882782756679,0.012660449782107074,0.0014610798955765176,0.0030264572396911282,0.03729850435820828,0.9369116259416604
1220369492,C,0.19652423736700586,0.3559056284578198,0.009723027056734975,0.0754574897461414,0.3406754209450622,0.021714196427235894
1229276965,Start,0.029737269470842095,0.07130951439262068,0.004150574694241028,0.006004176296769804,0.7669758131563857,0.12182265198914075
1229938943,GA,0.0978506933749644,0.0961966942753888,0.11973821512406475,0.6678708920328196,0.014850947393190015,0.003492557799572337
1237006808,Start,0.0219756885981266,0.05681476890997214,0.003608178950514038,0.006790607972139502,0.5887533361156598,0.3220574194535879
1220757655,C,0.15626107418752733,0.4824296133675032,0.012153421737393026,0.27708018242683674,0.0641323526191486,0.0079433556615912
1180949734,Stub,0.011082003654196601,0.018956887008312634,0.002077837291212213,0.0042294289983965325,0.1826879448622659,0.780965898185616
1222151681,C,0.20344736760145612,0.38669858083715286,0.008751351347044224,0.15290583463437527,0.23707128775251374,0.011125577827457893
1141930406,C,0.36298017748938743,0.4824031997866844,0.011969753293074092,0.02778862875332597,0.1090713455673752,0.005786895110153026
1173107489,Start,0.11632046335877158,0.13894325399116023,0.005393794026996122,0.008643371956656582,0.7031733820170519,0.027525734649363583
1174010569,Start,0.030798589789273228,0.07428752181753208,0.005249888287111873,0.010240458541531048,0.6871757419642462,0.1922477996003055
1236738861,C,0.14480093917709388,0.4901023343971764,0.005377545680340663,0.030819547584684453,0.32205387644020866,0.00684575672049633
1227760361,C,0.14584789183281371,0.5212242313390422,0.006533260754840705,0.031163480178835593,0.28760173629362035,0.007629399600847503
1245450388,C,0.20266146897812592,0.5183087281182606,0.015182043035408325,0.023657098533907853,0.22574505249751148,0.014445608836785783
1218412314,Start,0.04696402477933823,0.1516456358951829,0.005364713144931525,0.009711441775132949,0.6696078978254321,0.11670628657998246
1235824719,C,0.22269406962680055,0.36268166381104733,0.006423643393645909,0.053501440864886875,0.3409736754422301,0.013725506861389236
1228151428,GA,0.11850790940880668,0.05346902848840564,0.16053728330577782,0.6507916228002653,0.012548512968730448,0.004145643028014055
1198167947,Start,0.09320228212688036,0.2982213961527531,0.005457629518442872,0.010132020576175035,0.56901614348942,0.023970528136328554
1237950375,C,0.1850896398291582,0.5152105871787657,0.006000288116552732,0.018215373004794932,0.2687861341220567,0.00669797774867167
1236739222,Start,0.11837802136671023,0.30603264787929885,0.005861021720608878,0.019150143513479805,0.5219792815330784,0.028598883986823965
1244486529,Stub,0.006463653700794543,0.00747391880260875,0.0011390870369671808,0.0023151753266662275,0.01615478355105249,0.966453381581911
1145510350,Stub,0.006128332064642907,0.009246023850506562,0.0012643050417712963,0.0027448754972948628,0.013758462648351207,0.9668580008974332
1239924043,Stub,0.00746550262823053,0.009763787521154779,0.0014780705192434364,0.0031087597094574546,0.023816288705227624,0.9543675909166862
1226635783,C,0.10961747661867431,0.7354221012783875,0.008058478410616405,0.03444072150352345,0.10454446112049151,0.007916761068306667
1235824584,GA,0.2024093498542212,0.31007680298283025,0.029310315374646824,0.4309493488233852,0.02159224349587742,0.0056619394690391005
1198219291,Stub,0.022636470716978576,0.03428488186056493,0.003263550243853392,0.007650289783592624,0.3825100762800095,0.5496547311150011
1244486537,Stub,0.007016140551087992,0.007691834367331567,0.0012128124082468462,0.002187292770953977,0.024648506408900397,0.9572434134934791
1236738502,GA,0.2912794939790328,0.2162383082595934,0.019953753619560557,0.41809183408670825,0.04214440818882214,0.012292201866282795
1198224146,Stub,0.006211461999532894,0.007156096409081754,0.001080860717728613,0.0021660480400360624,0.013005291499009785,0.9703802413346109
1180949327,Stub,0.01783775077738068,0.038373453087085056,0.002894634526923196,0.007246666075976423,0.42443828952308554,0.5092092060095491
1180950488,Stub,0.00698075768110966,0.009959666243706885,0.0012847672644844418,0.003091750074530522,0.02340991177500606,0.9552731469611624
1230739582,C,0.20181994017238716,0.6685660286329155,0.0041970568479782365,0.02396117937544421,0.09796367530169647,0.003492119669578283
1240539074,Start,0.1002604644952475,0.38744671584499724,0.004274270612053666,0.011182909398177118,0.489902697445074,0.006932942204450513
1186986269,Start,0.17156480262673057,0.25224774293600605,0.005399976074169423,0.028356512453836996,0.5250185255888896,0.017412440320367352
1234673487,Start,0.12117143459828737,0.2907951285827473,0.005441576848848044,0.009988718076338568,0.5515920406184813,0.021011101275297452
1241037317,C,0.10918559037874914,0.6677024395732389,0.004337508334838239,0.02474220878416045,0.1905372959101843,0.0034949570188287575
1180949774,Start,0.09551023095906404,0.25326011795979636,0.006738450874967637,0.023614350354650284,0.5623604374664789,0.05851641238504277
1180950536,Start,0.045371793680009126,0.14009366353760264,0.005638171417257865,0.013463137226010143,0.7087808929676688,0.0866523411714516
1209148780,Stub,0.007937442744833439,0.009854680538903834,0.0014004391056238294,0.0026657696101764074,0.025358302371394713,0.9527833656290677
1217259369,Start,0.08402921543342662,0.23768527873843437,0.008328844223863324,0.01664968690928847,0.5730978440917002,0.08020913060328705
1240443327,Stub,0.006876600923100747,0.01194139801752639,0.0015803831078852624,0.003446576171015149,0.047329288749122206,0.9288257530313503
1215667416,Start,0.08113664663198233,0.26231144926727873,0.004107521344803953,0.006874594000458449,0.6264243396302278,0.019145449125248865
1218173615,Start,0.02476717769608632,0.06161237312933696,0.004694142156302362,0.009447924591541104,0.5296937096272748,0.3697846727994584
1250270534,Start,0.21215342599661532,0.29785603413122075,0.008505830602977136,0.05626942487986483,0.3743286468083717,0.05088663758095028
1245801726,Stub,0.014805427805071028,0.034245270949280905,0.002456476762232432,0.0069766891960942835,0.16299525734645087,0.7785208779408705
1220757834,Start,0.051845011632728255,0.13482913424198467,0.004879938072468035,0.016303213736486022,0.6733810304951399,0.11876167182119314
1203569345,Stub,0.018525598591818192,0.048203698596150805,0.002421319173510829,0.005404907719939887,0.08467441317948522,0.840770062739095
1220281072,Stub,0.02012389646153225,0.049018999029806526,0.0044289604842625615,0.008775934391071884,0.3954164056987528,0.5222358039345739
1176411375,Start,0.044245225621981306,0.18910922621368478,0.005083236429058787,0.009064420240991432,0.517233246092813,0.2352646454014707
1212186965,Start,0.03534411872067252,0.10079469819513913,0.004018826893271549,0.015299114425689386,0.581118288366203,0.26342495339902433
1226452639,Stub,0.024121980523052845,0.03813888755390887,0.003516103551060319,0.011751435327398425,0.29578160449979235,0.6266899885447872
1214835889,Start,0.03757425852261729,0.0977741697995731,0.005325409329597103,0.010611806990906544,0.6874666035804236,0.16124775177688241
1219685755,Stub,0.005465254773199479,0.010324143950497204,0.001144624637690911,0.002602150668924601,0.020085520628796476,0.9603783053408914
1192088820,Stub,0.014273983272412815,0.027745709930396375,0.002518534437913274,0.0059017558056007275,0.08963024881251057,0.8599297677411663
1237478919,Stub,0.012755294489907499,0.02172261941596153,0.0020653813183538253,0.004466284940177638,0.057765660440604695,0.9012247593949948
1226437538,Stub,0.009241679251626129,0.012668851389276899,0.0018551592948946136,0.003859594816786908,0.03801474783666158,0.9343599674107538
1053460621,Stub,0.00670513993274066,0.01052228749825423,0.0013110156782021344,0.0031089378313259733,0.02245748209122091,0.955895136968256
1172500304,Start,0.05548391347154251,0.11745133639739869,0.004972362721363329,0.021379081246143693,0.7152067380424991,0.08550656812105259
1234096174,Start,0.030956011789152433,0.06715041717032386,0.0044504483608584925,0.013154861099613635,0.6443870037166813,0.23990125786337027
1218302579,Start,0.02672365599555726,0.04034340106600331,0.004149901871372047,0.008266470907941786,0.4820489441852682,0.4384676259738574
1217131488,Stub,0.010144662937929453,0.018436308879305315,0.0017631211541379416,0.00429341995109052,0.058198705905370275,0.9071637811721663
1244337610,Stub,0.006233857577782344,0.013104925655534918,0.001241359046516573,0.0028305903605593424,0.02829550391843694,0.94829376344117
1242037866,Stub,0.005920730066753133,0.01129563690765197,0.001245599935241076,0.0028716891707503953,0.0219421627892016,0.9567241811304019
1248318178,Stub,0.005836806617388855,0.010184999841889539,0.0011654744343476268,0.0028316263144925902,0.01843126221455108,0.9615498305773305
